numeric_itemID,original_itemID
12737,30395
12738,163168
12739,19904
12740,85839
12741,19781
12742,53274
12743,53009
12744,54182
12745,27229
12746,16082
12747,127986
12748,7276
12749,14623
12750,78606
12751,4058
12752,2597
12753,17620
12754,4335
12755,58302
12756,7797
12757,68844
12758,26754
12759,171274
12760,25072
12761,83884
12762,105074
12763,210787
12764,83886
12765,128150
12766,82509
12767,2712
12768,176922
12769,132265
12770,200414
12771,79831
12772,76834
12773,45622
12774,56149
12775,69445
12776,174707
12777,35964
12778,32080
12779,24564
12780,67666
12781,397544
12782,79289
12783,158405
12784,22169
12785,14528
12786,12097
12787,75722
12788,6193
12789,12909
12790,8645
12791,19982
12792,59775
12793,8089
12794,31958
12795,84794
12796,166151
12797,136152
12798,126250
12799,133557
12800,37057
12801,47944
12802,30031
12803,2548
12804,8008
12805,1078
12806,321250
12807,3086
12808,36735
12809,14386
12810,36732
12811,11033
12812,10151
12813,31870
12814,62283
12815,14493
12816,57887
12817,232569
12818,55648
12819,169469
12820,4317
12821,58272
12822,14220
12823,107049
12824,26137
12825,56202
12826,36655
12827,36514
12828,7270
12829,4732
12830,1831
12831,14210
12832,197523
12833,1142
12834,131707
12835,18365
12836,17978
12837,3156
12838,73739
12839,58495
12840,4532
12841,67333
12842,4954
12843,6063
12844,12704
12845,60805
12846,6178
12847,46971
12848,69082
12849,27534
12850,35073
12851,12729
12852,45634
12853,128304
12854,69270
12855,80030
12856,157898
12857,59605
12858,35182
12859,61662
12860,21051
12861,125945
12862,391948
12863,24655
12864,5404
12865,5251
12866,106924
12867,63295
12868,407
12869,81246
12870,46135
12871,4078
12872,6846
12873,55565
12874,83177
12875,88012
12876,72100
12877,21020
12878,90783
12879,7372
12880,9293
12881,1862
12882,104883
12883,83394
12884,28033
12885,2335
12886,173077
12887,224528
12888,71943
12889,7148
12890,164578
12891,54170
12892,10172
12893,59890
12894,33365
12895,200948
12896,129212
12897,81186
12898,199230
12899,137019
12900,81128
12901,53210
12902,162195
12903,10508
12904,3850
12905,162789
12906,47060
12907,58623
12908,99714
12909,11135
12910,81952
12911,71857
12912,30841
12913,93324
12914,3442
12915,4104
12916,135883
12917,118047
12918,17487
12919,4199
12920,85756
12921,15322
12922,20689
12923,46499
12924,9529
12925,60530
12926,11298
12927,43480
12928,69249
12929,7284
12930,8032
12931,31557
12932,67766
12933,162893
12934,109933
12935,36077
12936,14059
12937,60643
12938,8495
12939,147672
12940,82278
12941,199344
12942,129389
12943,71441
12944,46782
12945,162400
12946,18435
12947,58474
12948,36572
12949,32602
12950,83864
12951,7362
12952,65107
12953,2013
12954,5134
12955,29668
12956,34316
12957,13793
12958,29622
12959,38614
12960,12694
12961,24521
12962,80543
12963,89600
12964,160507
12965,36444
12966,21205
12967,9628
12968,171522
12969,106596
12970,175176
12971,6734
12972,130935
12973,49717
12974,71118
12975,8863
12976,6822
12977,21102
12978,64129
12979,257118
12980,171396
12981,51979
12982,9370
12983,59472
12984,17510
12985,9160
12986,52047
12987,8259
12988,29030
12989,159519
12990,8187
12991,70386
12992,53629
12993,141021
12994,14033
12995,79960
12996,46171
12997,5557
12998,12733
12999,83361
13000,8447
13001,28590
13002,16501
13003,34128
13004,136286
13005,34061
13006,6671
13007,82954
13008,72190
13009,12701
13010,25129
13011,10252
13012,48439
13013,136204
13014,166181
13015,234963
13016,14824
13017,30383
13018,131235
13019,101193
13020,30493
13021,32597
13022,9078
13023,37197
13024,41775
13025,22502
13026,62880
13027,33752
13028,59059
13029,58275
13030,66088
13031,47734
13032,167688
13033,58234
13034,62893
13035,248855
13036,41440
13037,173618
13038,169430
13039,134873
13040,165300
13041,13432
13042,59907
13043,68315
13044,69940
13045,8189
13046,46364
13047,14240
13048,135611
13049,37307
13050,98111
13051,233028
13052,113704
13053,15388
13054,162381
13055,52501
13056,8356
13057,56997
13058,3280
13059,203236
13060,47099
13061,133513
13062,136089
13063,68715
13064,35988
13065,35382
13066,5086
13067,58104
13068,44057
13069,81561
13070,19329
13071,116716
13072,167958
13073,6467
13074,6368
13075,49583
13076,153384
13077,133624
13078,160863
13079,30584
13080,82136
13081,38868
13082,192855
13083,184219
13084,169274
13085,4439
13086,7304
13087,31543
13088,13956
13089,7484
13090,53104
13091,42366
13092,60066
13093,173639
13094,33083
13095,181710
13096,7220
13097,65534
13098,33332
13099,5734
13100,13253
13101,8983
13102,168996
13103,21202
13104,169
13105,27712
13106,7517
13107,30971
13108,398886
13109,5563
13110,43667
13111,45230
13112,55388
13113,177316
13114,53763
13115,33509
13116,30361
13117,4566
13118,32793
13119,8759
13120,136151
13121,36055
13122,199247
13123,6185
13124,43471
13125,65221
13126,12
13127,200227
13128,1525
13129,702
13130,57755
13131,16476
13132,33087
13133,78237
13134,50163
13135,89349
13136,2968
13137,144714
13138,10053
13139,1632
13140,33969
13141,11799
13142,2892
13143,134317
13144,2893
13145,132790
13146,63113
13147,89620
13148,128692
13149,5293
13150,2222
13151,126655
13152,35631
13153,36522
13154,84131
13155,22393
13156,20338
13157,1419
13158,4362
13159,201706
13160,193816
13161,133490
13162,2115
13163,1508
13164,49786
13165,4761
13166,13220
13167,10487
13168,6336
13169,27580
13170,15179
13171,61537
13172,50118
13173,36470
13174,62240
13175,22137
13176,86124
13177,84010
13178,137769
13179,13801
13180,47433
13181,200089
13182,79381
13183,75002
13184,101069
13185,4274
13186,133719
13187,75713
13188,28255
13189,66180
13190,45681
13191,74903
13192,159020
13193,39830
13194,1955
13195,136174
13196,6117
13197,14469
13198,8975
13199,8974
13200,80214
13201,66876
13202,78079
13203,11908
13204,44965
13205,935
13206,8521
13207,41270
13208,49820
13209,7183
13210,14890
13211,133022
13212,143740
13213,57981
13214,76708
13215,47120
13216,9598
13217,13022
13218,96272
13219,130994
13220,61331
13221,4668
13222,166169
13223,13442
13224,12932
13225,13216
13226,11111
13227,199847
13228,89832
13229,88516
13230,6408
13231,88327
13232,36545
13233,11986
13234,36780
13235,36867
13236,122885
13237,87494
13238,31787
13239,14990
13240,33292
13241,30059
13242,7319
13243,103161
13244,30920
13245,79251
13246,94453
13247,111119
13248,36837
13249,6756
13250,31626
13251,36934
13252,134296
13253,11733
13254,8435
13255,133536
13256,11375
13257,30837
13258,40362
13259,7134
13260,5704
13261,13230
13262,10236
13263,63640
13264,11830
13265,128898
13266,4361
13267,36943
13268,769
13269,6790
13270,4001
13271,57454
13272,14306
13273,131552
13274,37833
13275,14361
13276,69132
13277,65849
13278,47633
13279,886
13280,14218
13281,8729
13282,11593
13283,7879
13284,7288
13285,66592
13286,14546
13287,5509
13288,125966
13289,13938
13290,7859
13291,37186
13292,10438
13293,10327
13294,61202
13295,8972
13296,51797
13297,3807
13298,7621
13299,129422
13300,10176
13301,3328
13302,11357
13303,79651
13304,34560
13305,122458
13306,68393
13307,13244
13308,36040
13309,57893
13310,2624
13311,51316
13312,83761
13313,134004
13314,4617
13315,35075
13316,46590
13317,12165
13318,86259
13319,95024
13320,81340
13321,84610
13322,12090
13323,4571
13324,5823
13325,8164
13326,54212
13327,158936
13328,7266
13329,82060
13330,131916
13331,12481
13332,49062
13333,81104
13334,7958
13335,1463
13336,59539
13337,58159
13338,3588
13339,2875
13340,4933
13341,7695
13342,868
13343,46722
13344,8768
13345,129737
13346,49908
13347,134354
13348,1577
13349,36886
13350,5121
13351,2060
13352,12291
13353,131965
13354,61868
13355,39700
13356,84097
13357,12177
13358,30485
13359,49428
13360,10976
13361,20518
13362,1144
13363,57673
13364,55311
13365,131899
13366,11780
13367,134238
13368,1171
13369,46698
13370,3024
13371,43437
13372,35083
13373,47485
13374,48416
13375,57518
13376,9931
13377,16219
13378,72193
13379,12834
13380,55306
13381,7332
13382,89919
13383,36377
13384,171661
13385,7504
13386,58574
13387,90751
13388,57361
13389,80129
13390,78803
13391,29839
13392,29115
13393,14666
13394,38370
13395,75415
13396,10768
13397,53715
13398,47848
13399,9693
13400,20393
13401,68897
13402,30071
13403,37848
13404,23653
13405,70098
13406,41517
13407,35904
13408,79928
13409,13487
13410,16369
13411,19118
13412,86030
13413,86033
13414,56615
13415,53749
13416,54168
13417,21459
13418,49075
13419,7511
13420,67659
13421,3750
13422,47030
13423,85294
13424,90016
13425,5881
13426,68736
13427,89609
13428,34858
13429,78536
13430,8803
13431,46814
13432,8646
13433,725
13434,117590
13435,37125
13436,85732
13437,13697
13438,65241
13439,14391
13440,656
13441,4822
13442,83968
13443,14937
13444,50835
13445,79514
13446,7296
13447,47698
13448,83682
13449,25231
13450,2467
13451,79659
13452,36548
13453,41392
13454,54604
13455,30123
13456,11254
13457,3182
13458,50693
13459,23127
13460,51193
13461,14602
13462,24999
13463,23716
13464,1132
13465,48482
13466,42091
13467,14511
13468,90561
13469,14081
13470,47154
13471,171066
13472,135747
13473,25020
13474,166182
13475,89497
13476,18941
13477,47605
13478,20259
13479,13835
13480,16697
13481,42389
13482,22211
13483,75952
13484,85139
13485,9275
13486,23734
13487,61708
13488,37504
13489,18208
13490,7386
13491,1302
13492,49506
13493,1097
13494,11205
13495,16569
13496,47277
13497,45147
13498,82730
13499,34407
13500,58174
13501,6284
13502,67390
13503,1969
13504,33199
13505,58058
13506,58515
13507,38075
13508,3292
13509,71448
13510,60738
13511,82200
13512,33197
13513,71499
13514,53571
13515,89913
13516,44863
13517,73000
13518,12577
13519,42543
13520,71267
13521,13209
13522,86948
13523,124545
13524,12106
13525,118677
13526,130684
13527,79175
13528,9340
13529,4419
13530,58575
13531,55675
13532,52373
13533,378824
13534,24689
13535,375458
13536,6512
13537,136036
13538,61599
13539,42743
13540,10180
13541,6748
13542,5191
13543,142460
13544,167772
13545,166484
13546,46731
13547,49243
13548,8931
13549,125119
13550,174969
13551,9443
13552,12758
13553,70522
13554,45768
13555,38067
13556,144900
13557,30492
13558,37869
13559,118182
13560,191242
13561,53485
13562,69145
13563,20528
13564,69283
13565,169708
13566,10067
13567,128708
13568,57670
13569,4591
13570,3345
13571,5790
13572,79835
13573,12277
13574,39454
13575,35569
13576,40220
13577,45595
13578,157197
13579,9580
13580,30615
13581,101177
13582,117322
13583,38133
13584,50571
13585,24784
13586,13307
13587,89979
13588,219
13589,47717
13590,166330
13591,69116
13592,8664
13593,79963
13594,80201
13595,14746
13596,14468
13597,130984
13598,13271
13599,8518
13600,171572
13601,111115
13602,57985
13603,7942
13604,32957
13605,128812
13606,79788
13607,14301
13608,19417
13609,72931
13610,25796
13611,35319
13612,124874
13613,49571
13614,67108
13615,134259
13616,47864
13617,30397
13618,195171
13619,103038
13620,6992
13621,21662
13622,58376
13623,4746
13624,156686
13625,130068
13626,12017
13627,48730
13628,28834
13629,5232
13630,68402
13631,128767
13632,47471
13633,125948
13634,167995
13635,40290
13636,164457
13637,7421
13638,154398
13639,70437
13640,132732
13641,195674
13642,18196
13643,3535
13644,56838
13645,6729
13646,75581
13647,34764
13648,9238
13649,6094
13650,79271
13651,167996
13652,128954
13653,28412
13654,63758
13655,19473
13656,8067
13657,6857
13658,15555
13659,14332
13660,286
13661,5461
13662,84379
13663,43353
13664,27304
13665,128994
13666,7406
13667,129070
13668,746
13669,24527
13670,60409
13671,419
13672,38169
13673,99139
13674,550
13675,33204
13676,127253
13677,4901
13678,964
13679,68417
13680,130901
13681,436
13682,6509
13683,4219
13684,68601
13685,128731
13686,126398
13687,552
13688,126643
13689,31484
13690,130103
13691,131550
13692,112499
13693,44356
13694,14749
13695,30464
13696,10854
13697,162222
13698,22048
13699,32939
13700,34824
13701,126584
13702,36343
13703,33583
13704,58401
13705,3064
13706,42661
13707,50239
13708,14181
13709,6598
13710,43209
13711,13980
13712,30149
13713,15754
13714,6321
13715,2432
13716,67406
13717,3339
13718,35278
13719,863
13720,126722
13721,126021
13722,7246
13723,25612
13724,211534
13725,45388
13726,70873
13727,149457
13728,30262
13729,18959
13730,72578
13731,130953
13732,58315
13733,13594
13734,52636
13735,9792
13736,61018
13737,3767
13738,171552
13739,17893
13740,2239
13741,36478
13742,79554
13743,90734
13744,11225
13745,423
13746,431
13747,210053
13748,48744
13749,108844
13750,82769
13751,10965
13752,47039
13753,50287
13754,69274
13755,11643
13756,53991
13757,79705
13758,14679
13759,77168
13760,179213
13761,45
13762,5481
13763,116356
13764,75465
13765,62044
13766,42938
13767,136624
13768,16890
13769,80213
13770,11059
13771,125573
13772,128785
13773,78492
13774,160430
13775,80385
13776,120386
13777,55842
13778,175895
13779,14252
13780,1685
13781,163212
13782,49968
13783,8494
13784,69506
13785,75047
13786,95854
13787,1212
13788,9724
13789,7761
13790,5510
13791,5507
13792,173356
13793,131627
13794,69169
13795,5745
13796,4567
13797,122869
13798,23367
13799,169004
13800,25461
13801,6722
13802,90555
13803,30577
13804,89876
13805,21454
13806,47205
13807,47137
13808,129439
13809,4065
13810,19100
13811,57839
13812,80507
13813,135881
13814,163922
13815,115388
13816,56436
13817,135889
13818,43780
13819,109490
13820,152115
13821,49100
13822,109872
13823,47541
13824,180178
13825,79234
13826,5425
13827,196543
13828,33159
13829,9689
13830,8534
13831,20343
13832,126338
13833,6165
13834,6177
13835,35518
13836,1956
13837,53328
13838,52006
13839,73655
13840,36337
13841,37006
13842,88212
13843,5240
13844,142329
13845,22494
13846,90428
13847,164247
13848,171005
13849,13587
13850,5520
13851,130869
13852,130804
13853,133675
13854,5791
13855,170402
13856,6908
13857,43705
13858,131410
13859,68727
13860,126477
13861,42331
13862,27165
13863,70487
13864,130
13865,117338
13866,18867
13867,134137
13868,35050
13869,2905
13870,134075
13871,26219
13872,126428
13873,87950
13874,163464
13875,168785
13876,89738
13877,170973
13878,80173
13879,747
13880,35544
13881,171415
13882,114358
13883,6979
13884,170320
13885,33472
13886,60636
13887,38148
13888,64492
13889,18984
13890,34545
13891,67529
13892,32136
13893,7665
13894,134133
13895,2146
13896,56829
13897,126594
13898,14754
13899,12724
13900,83057
13901,12648
13902,58578
13903,25580
13904,47822
13905,89906
13906,133753
13907,31385
13908,169516
13909,104419
13910,80209
13911,86535
13912,9284
13913,4696
13914,80449
13915,31063
13916,9240
13917,1042
13918,6764
13919,18397
13920,33017
13921,68303
13922,52674
13923,14095
13924,162942
13925,6449
13926,66698
13927,164640
13928,14335
13929,47799
13930,33339
13931,36386
13932,6552
13933,399
13934,46889
13935,32821
13936,63949
13937,87260
13938,53169
13939,4416
13940,13516
13941,80114
13942,163250
13943,79223
13944,36015
13945,90513
13946,171478
13947,90511
13948,95388
13949,26636
13950,168318
13951,169943
13952,12301
13953,136281
13954,107354
13955,2009
13956,34378
13957,15163
13958,130643
13959,1762
13960,129265
13961,176410
13962,30968
13963,14703
13964,1374
13965,69498
13966,40531
13967,19108
13968,36702
13969,78896
13970,30525
13971,138236
13972,64388
13973,30556
13974,28778
13975,71442
13976,17668
13977,90035
13978,8178
13979,41891
13980,126625
13981,3832
13982,40308
13983,56084
13984,10865
13985,47855
13986,95222
13987,42073
13988,135548
13989,149914
13990,4129
13991,10707
13992,19053
13993,69227
13994,12606
13995,68275
13996,68009
13997,1710
13998,25700
13999,10958
14000,85308
14001,74023
14002,22940
14003,14319
14004,126390
14005,63043
14006,6860
14007,176801
14008,177658
14009,86663
14010,23351
14011,161081
14012,65377
14013,85812
14014,169162
14015,42274
14016,170853
14017,33321
14018,163055
14019,47746
14020,18907
14021,82203
14022,61472
14023,49552
14024,25726
14025,83439
14026,38857
14027,93951
14028,31038
14029,135697
14030,60727
14031,4240
14032,125958
14033,70894
14034,60809
14035,136140
14036,16850
14037,33049
14038,30320
14039,1887
14040,6456
14041,4526
14042,88289
14043,68586
14044,29399
14045,57754
14046,11265
14047,34415
14048,13362
14049,125604
14050,79871
14051,45563
14052,43247
14053,78978
14054,34738
14055,1644
14056,12210
14057,37835
14058,171819
14059,37724
14060,175229
14061,563
14062,109775
14063,15248
14064,653
14065,30547
14066,652
14067,700
14068,8790
14069,18495
14070,41461
14071,14640
14072,6920
14073,130951
14074,18568
14075,76254
14076,25341
14077,1520
14078,88876
14079,126247
14080,19803
14081,25243
14082,79194
14083,129625
14084,99005
14085,6400
14086,51551
14087,913
14088,36491
14089,32758
14090,33972
14091,34198
14092,20293
14093,130506
14094,130771
14095,16582
14096,165888
14097,16684
14098,24684
14099,89983
14100,33086
14101,11275
14102,10444
14103,6735
14104,19391
14105,13223
14106,160036
14107,34949
14108,4872
14109,9013
14110,19985
14111,131499
14112,126673
14113,14896
14114,58648
14115,38137
14116,14066
14117,68966
14118,14068
14119,17492
14120,134656
14121,77231
14122,50967
14123,159480
14124,71884
14125,13618
14126,30926
14127,51088
14128,1817
14129,24316
14130,131498
14131,28896
14132,87456
14133,90611
14134,5787
14135,10617
14136,30185
14137,35267
14138,14782
14139,4247
14140,80909
14141,17290
14142,5064
14143,15022
14144,177491
14145,161031
14146,161035
14147,20308
14148,181520
14149,18583
14150,12806
14151,6337
14152,35389
14153,133346
14154,14901
14155,131291
14156,176006
14157,18994
14158,20468
14159,181841
14160,169687
14161,161101
14162,69939
14163,58516
14164,2056
14165,131612
14166,181828
14167,181835
14168,26386
14169,272
14170,128863
14171,14097
14172,33991
14173,135349
14174,30734
14175,6697
14176,12931
14177,58579
14178,136541
14179,14766
14180,69387
14181,80134
14182,7248
14183,4912
14184,29962
14185,57381
14186,10917
14187,18535
14188,67127
14189,15413
14190,35087
14191,69518
14192,15576
14193,54
14194,161179
14195,21799
14196,24098
14197,50909
14198,130467
14199,18383
14200,15517
14201,14048
14202,20970
14203,14673
14204,1143
14205,178792
14206,16475
14207,80642
14208,24033
14209,36997
14210,5252
14211,89660
14212,3889
14213,129473
14214,51567
14215,67762
14216,80513
14217,82186
14218,1366
14219,36480
14220,3294
14221,90729
14222,42349
14223,21559
14224,17557
14225,135615
14226,36096
14227,175615
14228,124436
14229,134175
14230,14349
14231,20040
14232,12911
14233,6973
14234,171161
14235,18668
14236,20321
14237,131125
14238,24567
14239,36521
14240,20153
14241,20154
14242,119049
14243,8673
14244,83644
14245,130243
14246,82474
14247,10701
14248,81537
14249,36585
14250,81691
14251,79631
14252,35614
14253,14564
14254,77170
14255,90764
14256,25205
14257,4319
14258,25888
14259,54620
14260,20261
14261,6258
14262,6259
14263,6260
14264,7348
14265,13407
14266,16813
14267,5907
14268,36692
14269,38021
14270,8007
14271,3677
14272,47724
14273,58729
14274,8958
14275,19883
14276,162864
14277,7376
14278,15522
14279,90426
14280,175901
14281,20227
14282,19801
14283,19965
14284,24948
14285,6785
14286,133930
14287,60084
14288,5358
14289,130955
14290,612
14291,124450
14292,15679
14293,73229
14294,9558
14295,22673
14296,11569
14297,5735
14298,2812
14299,35351
14300,47638
14301,90308
14302,33183
14303,90731
14304,7282
14305,83284
14306,130834
14307,70138
14308,7799
14309,90526
14310,169499
14311,129934
14312,149373
14313,28379
14314,176592
14315,207366
14316,197272
14317,12459
14318,3857
14319,90376
14320,127770
14321,23311
14322,188194
14323,82535
14324,20072
14325,14997
14326,128673
14327,82975
14328,15451
14329,16364
14330,206591
14331,70181
14332,5887
14333,79497
14334,19668
14335,20359
14336,36014
14337,18149
14338,129826
14339,45904
14340,176016
14341,5913
14342,36844
14343,51645
14344,23057
14345,30306
14346,69945
14347,19944
14348,39773
14349,4407
14350,13764
14351,118459
14352,88266
14353,42490
14354,12636
14355,24763
14356,197662
14357,11143
14358,41887
14359,21126
14360,126195
14361,13590
14362,19526
14363,24977
14364,90080
14365,181577
14366,204749
14367,205435
14368,98308
14369,75086
14370,163534
14371,47727
14372,5135
14373,70426
14374,26911
14375,73709
14376,58247
14377,103388
14378,87983
14379,7170
14380,4144
14381,69478
14382,74945
14383,38264
14384,26457
14385,52312
14386,11836
14387,126492
14388,384326
14389,17018
14390,5567
14391,35309
14392,131018
14393,75697
14394,77797
14395,43291
14396,56479
14397,90776
14398,65336
14399,8642
14400,35162
14401,1900
14402,126554
14403,144404
14404,8766
14405,44795
14406,5928
14407,149979
14408,178761
14409,46935
14410,5779
14411,88286
14412,178022
14413,167175
14414,46494
14415,18951
14416,127459
14417,13784
14418,182512
14419,52037
14420,90724
14421,52701
14422,80151
14423,8598
14424,228998
14425,26606
14426,208294
14427,21360
14428,60895
14429,4456
14430,94251
14431,35898
14432,168547
14433,78254
14434,133885
14435,77815
14436,45217
14437,58251
14438,124922
14439,19493
14440,21281
14441,14831
14442,1416
14443,19168
14444,24672
14445,41634
14446,17907
14447,116717
14448,11995
14449,132884
14450,71250
14451,79391
14452,22590
14453,5695
14454,134569
14455,47347
14456,36445
14457,129412
14458,18804
14459,3183
14460,80149
14461,117854
14462,73036
14463,157299
14464,12542
14465,56473
14466,24268
14467,128759
14468,150858
14469,13340
14470,14800
14471,63078
14472,90287
14473,36248
14474,48369
14475,12502
14476,16250
14477,32838
14478,68649
14479,133267
14480,13751
14481,74270
14482,2741
14483,193293
14484,126243
14485,38107
14486,20168
14487,36819
14488,160565
14489,21801
14490,98180
14491,156723
14492,7977
14493,148030
14494,9187
14495,72564
14496,34331
14497,9905
14498,89789
14499,47049
14500,68588
14501,33935
14502,59931
14503,60029
14504,90455
14505,80156
14506,57888
14507,25564
14508,2510
14509,88969
14510,34451
14511,165636
14512,3488
14513,131623
14514,171126
14515,50274
14516,1337
14517,79428
14518,4674
14519,11262
14520,3862
14521,49692
14522,59203
14523,126
14524,8569
14525,166770
14526,173454
14527,126629
14528,69084
14529,89888
14530,158161
14531,129171
14532,389422
14533,43768
14534,14677
14535,20080
14536,68385
14537,158861
14538,68618
14539,171687
14540,173675
14541,25899
14542,29216
14543,5405
14544,106757
14545,43573
14546,17148
14547,97364
14548,51562
14549,6793
14550,125299
14551,10867
14552,159514
14553,8513
14554,122585
14555,12062
14556,1920
14557,351
14558,90493
14559,53253
14560,126303
14561,135494
14562,29309
14563,176015
14564,90448
14565,13808
14566,23284
14567,27804
14568,10782
14569,85341
14570,14761
14571,25787
14572,128957
14573,13917
14574,47770
14575,47775
14576,68310
14577,19048
14578,128860
14579,75416
14580,14423
14581,14297
14582,126036
14583,6589
14584,124069
14585,108558
14586,71093
14587,32227
14588,9753
14589,126409
14590,80340
14591,1502
14592,25619
14593,79305
14594,7407
14595,173685
14596,303381
14597,44159
14598,25255
14599,79694
14600,3257
14601,43708
14602,5756
14603,44396
14604,14536
14605,176419
14606,30714
14607,3515
14608,140451
14609,6378
14610,6434
14611,3565
14612,7915
14613,128210
14614,79739
14615,204984
14616,106572
14617,47832
14618,11810
14619,82692
14620,150428
14621,19054
14622,7322
14623,65064
14624,24515
14625,135768
14626,89673
14627,24810
14628,55011
14629,45093
14630,53138
14631,150323
14632,61268
14633,39584
14634,17299
14635,44453
14636,22581
14637,80021
14638,1114
14639,11401
14640,133584
14641,15430
14642,249714
14643,16128
14644,35092
14645,28535
14646,58642
14647,68010
14648,57391
14649,35310
14650,14464
14651,146772
14652,423335
14653,149089
14654,248432
14655,171649
14656,63799
14657,80574
14658,25216
14659,133796
14660,181605
14661,19636
14662,204770
14663,20437
14664,58031
14665,20651
14666,127610
14667,141402
14668,176975
14669,18396
14670,132913
14671,172679
14672,5789
14673,167840
14674,57541
14675,56749
14676,23171
14677,3645
14678,229955
14679,50271
14680,1151
14681,126992
14682,71507
14683,8180
14684,135815
14685,47288
14686,25718
14687,129084
14688,79870
14689,126252
14690,208918
14691,76382
14692,12254
14693,26368
14694,206312
14695,36762
14696,90363
14697,75054
14698,51192
14699,49385
14700,68931
14701,32764
14702,90446
14703,117585
14704,31060
14705,86063
14706,53333
14707,4300
14708,87179
14709,160923
14710,7334
14711,88695
14712,84851
14713,164225
14714,58799
14715,10802
14716,40507
14717,400900
14718,23785
14719,102245
14720,58143
14721,131492
14722,19779
14723,8455
14724,125849
14725,78364
14726,25829
14727,1422
14728,200467
14729,12359
14730,6591
14731,30592
14732,54759
14733,58504
14734,14710
14735,70869
14736,197813
14737,5668
14738,20186
14739,24767
14740,14586
14741,7253
14742,25627
14743,60418
14744,35618
14745,206303
14746,24148
14747,25538
14748,30629
14749,86089
14750,78031
14751,9235
14752,198400
14753,30255
14754,3781
14755,187722
14756,44216
14757,18416
14758,36439
14759,36440
14760,19898
14761,5406
14762,24425
14763,130897
14764,57492
14765,78258
14766,37991
14767,558
14768,37990
14769,73725
14770,82374
14771,111966
14772,289972
14773,33442
14774,68496
14775,93843
14776,19827
14777,48365
14778,6386
14779,6216
14780,8896
14781,134965
14782,16220
14783,3263
14784,36141
14785,11795
14786,133627
14787,58655
14788,11436
14789,38407
14790,30219
14791,72999
14792,164316
14793,69010
14794,164151
14795,14027
14796,36842
14797,2521
14798,54481
14799,31045
14800,15990
14801,146535
14802,110599
14803,337712
14804,29760
14805,90508
14806,35461
14807,36897
14808,24735
14809,66170
14810,69045
14811,8731
14812,126507
14813,36860
14814,20133
14815,20135
14816,136420
14817,171141
14818,21093
14819,31648
14820,81498
14821,70738
14822,34772
14823,13203
14824,185532
14825,68867
14826,397245
14827,33793
14828,24851
14829,6220
14830,38501
14831,268750
14832,189659
14833,109371
14834,35750
14835,13850
14836,121797
14837,92411
14838,26124
14839,12396
14840,167580
14841,19117
14842,31827
14843,76941
14844,133895
14845,127523
14846,57053
14847,68029
14848,24582
14849,31037
14850,42452
14851,91941
14852,146472
14853,80564
14854,30767
14855,11231
14856,133758
14857,126508
14858,160996
14859,46032
14860,7810
14861,136487
14862,19962
14863,6065
14864,19971
14865,175911
14866,59930
14867,133270
14868,85473
14869,134149
14870,89707
14871,25909
14872,12767
14873,20469
14874,124598
14875,246957
14876,90571
14877,14723
14878,134250
14879,7078
14880,169631
14881,157897
14882,377261
14883,33596
14884,89938
14885,31062
14886,173381
14887,391111
14888,36301
14889,48425
14890,20030
14891,20886
14892,155882
14893,217295
14894,393583
14895,124086
14896,89050
14897,19005
14898,49652
14899,105564
14900,45042
14901,59260
14902,11928
14903,36313
14904,36397
14905,36705
14906,2576
14907,7469
14908,36810
14909,380964
14910,125976
14911,63956
14912,46633
14913,65780
14914,7093
14915,33795
14916,47763
14917,164683
14918,131624
14919,21181
14920,44759
14921,76121
14922,74375
14923,29000
14924,14773
14925,38250
14926,7817
14927,152264
14928,381785
14929,7892
14930,7888
14931,379482
14932,14681
14933,126227
14934,7887
14935,6181
14936,206498
14937,84367
14938,58930
14939,375741
14940,29740
14941,127912
14942,112729
14943,20675
14944,55242
14945,160814
14946,14962
14947,47016
14948,36375
14949,132255
14950,131944
14951,49675
14952,2332
14953,183104
14954,97846
14955,208786
14956,14770
14957,13503
14958,24703
14959,20482
14960,20291
14961,388315
14962,18522
14963,32256
14964,32321
14965,36226
14966,7498
14967,30815
14968,133342
14969,89315
14970,46770
14971,180266
14972,27221
14973,71679
14974,161090
14975,18171
14976,59359
14977,82863
14978,3930
14979,13453
14980,68308
14981,47490
14982,6556
14983,23661
14984,175764
14985,10291
14986,20292
14987,22292
14988,136232
14989,6792
14990,22844
14991,127240
14992,38495
14993,100145
14994,153555
14995,124713
14996,22118
14997,14283
14998,19727
14999,19759
15000,8653
15001,128823
15002,35414
15003,46683
15004,10973
15005,150604
15006,160652
15007,31145
15008,14251
15009,437
15010,86505
15011,940
15012,939
15013,1938
15014,174478
15015,84481
15016,159817
15017,79433
15018,133440
15019,5902
15020,41484
15021,1911
15022,206507
15023,41244
15024,16480
15025,128499
15026,16234
15027,26036
15028,59060
15029,19277
15030,110859
15031,111207
15032,76906
15033,77566
15034,197830
15035,27851
15036,34540
15037,135445
15038,131460
15039,14165
15040,16762
15041,31293
15042,126313
15043,51527
15044,9857
15045,136462
15046,47104
15047,5596
15048,60453
15049,6103
15050,2626
15051,4231
15052,11613
15053,34099
15054,116
15055,136903
15056,182077
15057,94460
15058,124408
15059,7432
15060,21846
15061,110542
15062,11998
15063,127422
15064,71142
15065,379463
15066,5195
15067,57772
15068,377629
15069,68347
15070,128958
15071,32696
15072,137081
15073,781
